id,device_id,temperature,gas,severity,risk_score,allocation,fog_latency,cloud_latency,bandwidth_bytes,sla_violation,timestamp
8130,esp50,27.0,447,NORMAL,0.478,CLOUD_EXECUTION,7.443239000053836,,0,0,1772009060.810777
8131,esp46,37.0,411,NORMAL,0.537,CLOUD_EXECUTION,6.083751999995002,,0,0,1772009060.8193378
8132,esp25,33.0,658,WARNING,0.65,FOG_EXECUTION,5.991314999960196,,0,0,1772009060.8277576
8133,esp48,34.0,505,WARNING,0.568,CLOUD_EXECUTION,5.716667000001507,,0,0,1772009060.8350492
8134,esp35,26.0,329,NORMAL,0.401,CLOUD_EXECUTION,6.445674000019608,,0,0,1772009060.8438337
8135,esp38,45.0,324,NORMAL,0.55,CLOUD_EXECUTION,6.0430610000139495,,0,0,1772009060.8523877
8136,esp44,27.0,386,NORMAL,0.442,CLOUD_EXECUTION,6.043587000021944,,0,0,1772009060.8610368
8137,esp30,37.0,424,NORMAL,0.545,CLOUD_EXECUTION,5.968106999944212,,0,0,1772009060.8693726
8138,esp42,35.0,448,NORMAL,0.543,CLOUD_EXECUTION,6.134373000008964,,0,0,1772009060.8782408
8139,esp49,26.0,505,WARNING,0.504,CLOUD_EXECUTION,6.074549999993906,,0,0,1772009060.8866808
8140,esp1,38.0,487,NORMAL,0.59,CLOUD_EXECUTION,22.903175999999803,,0,0,1772009061.4364262
8141,esp9,33.0,424,NORMAL,0.513,CLOUD_EXECUTION,20.60928799994599,,0,0,1772009061.4740715
8142,esp2,40.0,558,WARNING,0.647,FOG_EXECUTION,5.803603000003932,,0,0,1772009061.483998
8143,esp4,42.0,669,CRITICAL,0.728,FOG_EXECUTION,5.68357500003458,,0,0,1772009061.4914546
8144,esp3,28.0,417,NORMAL,0.469,CLOUD_EXECUTION,6.642173999921397,,0,0,1772009061.5011103
8145,esp15,35.0,223,NORMAL,0.411,CLOUD_EXECUTION,6.425654000054237,,0,0,1772009061.5100558
8146,esp5,26.0,521,WARNING,0.514,CLOUD_EXECUTION,7.045664999964174,,0,0,1772009061.5198812
8147,esp8,45.0,591,WARNING,0.707,FOG_EXECUTION,6.045978000088326,,0,0,1772009061.5283918
8148,esp11,40.0,646,CRITICAL,0.699,FOG_EXECUTION,5.668076999995719,,0,0,1772009061.535618
8149,esp10,44.0,696,CRITICAL,0.76,FOG_EXECUTION,6.547619999992094,,0,0,1772009061.5450778
8150,esp19,35.0,725,WARNING,0.705,FOG_EXECUTION,6.173795999984577,,0,0,1772009061.5545027
8151,esp16,44.0,648,CRITICAL,0.732,FOG_EXECUTION,5.82180599997173,,0,0,1772009061.5619056
8152,esp12,30.0,235,NORMAL,0.378,CLOUD_EXECUTION,6.103481999957694,,0,0,1772009061.5709558
8153,esp36,41.0,301,NORMAL,0.505,CLOUD_EXECUTION,6.1785909999798605,,0,0,1772009061.579659
8154,esp17,41.0,259,NORMAL,0.48,CLOUD_EXECUTION,6.051942999988569,,0,0,1772009061.588375
8155,esp21,37.0,637,WARNING,0.67,FOG_EXECUTION,6.05624499996793,,0,0,1772009061.5969434
8156,esp45,30.0,604,WARNING,0.594,CLOUD_EXECUTION,5.6915730000355325,,0,0,1772009061.6042163
8157,esp7,35.0,781,WARNING,0.738,FOG_EXECUTION,5.878162999920278,,0,0,1772009061.6125221
8158,esp6,31.0,746,WARNING,0.686,FOG_EXECUTION,5.75472399998489,,0,0,1772009061.6201153
8159,esp18,30.0,314,NORMAL,0.424,CLOUD_EXECUTION,5.928013000016108,,0,0,1772009061.6276276
8160,esp22,27.0,775,WARNING,0.671,FOG_EXECUTION,6.142810000028476,,0,0,1772009061.636484
8161,esp29,32.0,358,NORMAL,0.466,CLOUD_EXECUTION,5.745513000078972,,0,0,1772009061.6438465
8162,esp26,30.0,495,NORMAL,0.53,CLOUD_EXECUTION,6.0680179999508255,,0,0,1772009061.6526625
8163,esp24,36.0,536,WARNING,0.602,FOG_EXECUTION,6.300057999965247,,0,0,1772009061.6615882
8164,esp28,45.0,431,NORMAL,0.613,FOG_EXECUTION,5.893947999993543,,0,0,1772009061.6692145
8165,esp27,44.0,721,CRITICAL,0.775,FOG_EXECUTION,5.804186000091249,,0,0,1772009061.676717
8166,esp41,43.0,380,NORMAL,0.567,CLOUD_EXECUTION,6.388546000039241,,0,0,1772009061.6858504
8167,esp23,30.0,717,WARNING,0.661,FOG_EXECUTION,6.221000999971693,,0,0,1772009061.6947818
8168,esp32,30.0,271,NORMAL,0.399,CLOUD_EXECUTION,9.054762000005212,,0,0,1772009061.7054536
8169,esp14,42.0,758,CRITICAL,0.781,FOG_EXECUTION,9.388128999944456,,0,0,1772009061.7175372
8170,esp31,40.0,278,NORMAL,0.483,CLOUD_EXECUTION,6.435779999947044,,0,0,1772009061.7269137
8171,esp33,29.0,600,WARNING,0.584,CLOUD_EXECUTION,6.446145000040815,,0,0,1772009061.7358515
8172,esp13,33.0,679,WARNING,0.662,FOG_EXECUTION,6.359097000085967,,0,0,1772009061.7448313
8173,esp34,25.0,799,WARNING,0.669,FOG_EXECUTION,6.296128000030876,,0,0,1772009061.7531288
8174,esp40,39.0,358,NORMAL,0.522,CLOUD_EXECUTION,5.853018000038901,,0,0,1772009061.7607145
8175,esp20,40.0,535,WARNING,0.634,FOG_EXECUTION,6.114991000004011,,0,0,1772009061.7692542
8176,esp43,34.0,259,NORMAL,0.424,CLOUD_EXECUTION,7.018400999982077,,0,0,1772009061.778102
8177,esp47,37.0,694,WARNING,0.703,FOG_EXECUTION,6.200092999961271,,0,0,1772009061.7870433
8178,esp39,28.0,344,NORMAL,0.426,CLOUD_EXECUTION,5.988922999904389,,0,0,1772009061.7947536
8179,esp37,30.0,730,WARNING,0.668,FOG_EXECUTION,6.309444000066833,,0,0,1772009061.8035493
8180,esp50,26.0,223,NORMAL,0.339,CLOUD_EXECUTION,5.965682999999444,,0,0,1772009061.811205
8181,esp46,31.0,781,WARNING,0.706,FOG_EXECUTION,6.173310999997739,,0,0,1772009061.81984
8182,esp25,35.0,233,NORMAL,0.417,CLOUD_EXECUTION,6.141047000028266,,0,0,1772009061.8276823
8183,esp48,30.0,397,NORMAL,0.473,CLOUD_EXECUTION,6.068709999908606,,0,0,1772009061.83611
8184,esp35,26.0,452,NORMAL,0.473,CLOUD_EXECUTION,6.49385099995925,,0,0,1772009061.8451667
8185,esp38,39.0,438,NORMAL,0.569,CLOUD_EXECUTION,6.097265999983392,,0,0,1772009061.8538203
8186,esp44,38.0,537,WARNING,0.619,FOG_EXECUTION,6.276197999909527,,0,0,1772009061.8638852
8187,esp30,30.0,396,NORMAL,0.472,CLOUD_EXECUTION,5.819959999939783,,0,0,1772009061.871336
8188,esp42,44.0,363,NORMAL,0.565,CLOUD_EXECUTION,6.163199000070563,,0,0,1772009061.879937
8189,esp49,31.0,261,NORMAL,0.401,CLOUD_EXECUTION,6.2653810000483645,,0,0,1772009061.8886154
8190,esp9,28.0,690,WARNING,0.629,FOG_EXECUTION,24.174441000013758,,0,0,1772009062.438738
8191,esp1,39.0,785,CRITICAL,0.772,FOG_EXECUTION,18.115057000045454,,0,0,1772009062.4731731
8192,esp2,36.0,540,WARNING,0.605,FOG_EXECUTION,8.65952100002687,,0,0,1772009062.487399
8193,esp4,25.0,464,NORMAL,0.472,CLOUD_EXECUTION,5.965938000031201,,0,0,1772009062.4953315
8194,esp3,38.0,352,NORMAL,0.51,CLOUD_EXECUTION,6.470495000030496,,0,0,1772009062.5043597
8195,esp5,40.0,653,CRITICAL,0.703,FOG_EXECUTION,6.050899999991088,,0,0,1772009062.5130482
8196,esp15,30.0,392,NORMAL,0.47,CLOUD_EXECUTION,6.947489000026508,,0,0,1772009062.522868
8197,esp8,42.0,762,CRITICAL,0.783,FOG_EXECUTION,6.198397000048317,,0,0,1772009062.5316494
8198,esp11,41.0,260,NORMAL,0.48,CLOUD_EXECUTION,6.277918999899157,,0,0,1772009062.5406864
8199,esp10,31.0,221,NORMAL,0.378,CLOUD_EXECUTION,6.097913999951743,,0,0,1772009062.5494366
8200,esp19,35.0,345,NORMAL,0.482,CLOUD_EXECUTION,6.133959999942817,,0,0,1772009062.55838
8201,esp16,37.0,299,NORMAL,0.471,CLOUD_EXECUTION,6.124049999925774,,0,0,1772009062.5671263
8202,esp36,40.0,232,NORMAL,0.456,CLOUD_EXECUTION,6.1640129999886994,,0,0,1772009062.5757964
8203,esp17,26.0,624,WARNING,0.574,CLOUD_EXECUTION,6.190049999986513,,0,0,1772009062.584509
8204,esp12,41.0,613,CRITICAL,0.688,FOG_EXECUTION,6.963135999967562,,0,0,1772009062.5939848
8205,esp21,44.0,246,NORMAL,0.496,CLOUD_EXECUTION,6.2344259999917995,,0,0,1772009062.602852
8206,esp6,34.0,796,WARNING,0.739,FOG_EXECUTION,6.426783999927466,,0,0,1772009062.6120055
8207,esp7,29.0,296,NORMAL,0.406,CLOUD_EXECUTION,6.072887999948762,,0,0,1772009062.6197574
8208,esp45,30.0,451,NORMAL,0.505,CLOUD_EXECUTION,6.2117229999785195,,0,0,1772009062.6285112
8209,esp18,45.0,617,CRITICAL,0.722,FOG_EXECUTION,6.157465000001139,,0,0,1772009062.6371653
8210,esp22,38.0,524,WARNING,0.611,FOG_EXECUTION,6.401191000009021,,0,0,1772009062.6467006
8211,esp29,28.0,705,WARNING,0.637,FOG_EXECUTION,6.091135000019676,,0,0,1772009062.654541
8212,esp24,44.0,357,NORMAL,0.561,CLOUD_EXECUTION,6.260501999918233,,0,0,1772009062.6623647
8213,esp26,29.0,289,NORMAL,0.402,CLOUD_EXECUTION,6.1539130000483055,,0,0,1772009062.67103
8214,esp28,43.0,394,NORMAL,0.575,CLOUD_EXECUTION,6.298134999951799,,0,0,1772009062.6798382
8215,esp41,40.0,531,WARNING,0.631,FOG_EXECUTION,6.042777999937243,,0,0,1772009062.6882765
8216,esp27,44.0,217,NORMAL,0.479,CLOUD_EXECUTION,6.029910999927779,,0,0,1772009062.6958976
8217,esp23,37.0,500,WARNING,0.589,CLOUD_EXECUTION,7.390717000021141,,0,0,1772009062.7051733
8218,esp31,38.0,669,WARNING,0.696,FOG_EXECUTION,6.509984999979679,,0,0,1772009062.7144802
8219,esp32,37.0,380,NORMAL,0.519,CLOUD_EXECUTION,5.953750000003311,,0,0,1772009062.72223
8220,esp33,36.0,764,WARNING,0.736,FOG_EXECUTION,6.19463199996062,,0,0,1772009062.731049
8221,esp40,36.0,506,WARNING,0.585,CLOUD_EXECUTION,5.891104999932395,,0,0,1772009062.7385604
8222,esp14,26.0,453,NORMAL,0.474,CLOUD_EXECUTION,6.646572000022388,,0,0,1772009062.747703
8223,esp34,27.0,361,NORMAL,0.428,CLOUD_EXECUTION,6.137062999982845,,0,0,1772009062.7562811
8224,esp13,33.0,680,WARNING,0.663,FOG_EXECUTION,6.766457000026094,,0,0,1772009062.7649512
8225,esp20,37.0,545,WARNING,0.616,FOG_EXECUTION,6.172364999997626,,0,0,1772009062.772833
8226,esp43,36.0,363,NORMAL,0.501,CLOUD_EXECUTION,5.754439000043021,,0,0,1772009062.7801604
8227,esp47,39.0,468,NORMAL,0.586,CLOUD_EXECUTION,6.459747999997489,,0,0,1772009062.788997
8228,esp39,30.0,414,NORMAL,0.483,CLOUD_EXECUTION,6.207184999993842,,0,0,1772009062.7978122
8229,esp37,33.0,625,WARNING,0.631,FOG_EXECUTION,6.596408000064002,,0,0,1772009062.80699
8230,esp50,35.0,530,WARNING,0.591,CLOUD_EXECUTION,6.019505000040226,,0,0,1772009062.8151171
8231,esp46,27.0,682,WARNING,0.616,FOG_EXECUTION,6.094794999967235,,0,0,1772009062.8238366
8232,esp35,25.0,355,NORMAL,0.408,CLOUD_EXECUTION,6.410939000033977,,0,0,1772009062.8319535
8233,esp25,33.0,203,NORMAL,0.383,CLOUD_EXECUTION,6.2729910000598466,,0,0,1772009062.840707
8234,esp48,45.0,699,CRITICAL,0.77,FOG_EXECUTION,6.421164000016688,,0,0,1772009062.8495874
8235,esp38,37.0,472,NORMAL,0.573,CLOUD_EXECUTION,6.4910830000144415,,0,0,1772009062.8587854
8236,esp44,36.0,424,NORMAL,0.537,CLOUD_EXECUTION,6.159817000025214,,0,0,1772009062.8677955
8237,esp30,32.0,237,NORMAL,0.395,CLOUD_EXECUTION,6.757092000043485,,0,0,1772009062.8765934
8238,esp49,45.0,716,CRITICAL,0.78,FOG_EXECUTION,5.90910799996891,,0,0,1772009062.884996
8239,esp42,29.0,688,WARNING,0.636,FOG_EXECUTION,6.172630000037316,,0,0,1772009062.8957558
8240,esp9,35.0,380,NORMAL,0.503,CLOUD_EXECUTION,23.640981999960786,,0,0,1772009063.4392252
8241,esp1,28.0,433,NORMAL,0.478,CLOUD_EXECUTION,12.612740000008671,,0,0,1772009063.468454
8242,esp2,28.0,222,NORMAL,0.354,CLOUD_EXECUTION,10.246514999948886,,0,0,1772009063.48198
8243,esp4,39.0,631,CRITICAL,0.682,FOG_EXECUTION,10.541587999910007,,0,0,1772009063.4968178
8244,esp5,25.0,315,NORMAL,0.385,CLOUD_EXECUTION,6.581348000054277,,0,0,1772009063.5077946
8245,esp15,35.0,476,NORMAL,0.559,CLOUD_EXECUTION,6.80747900003098,,0,0,1772009063.517835
8246,esp3,41.0,532,WARNING,0.64,FOG_EXECUTION,6.385544000067966,,0,0,1772009063.5267985
8247,esp8,33.0,283,NORMAL,0.43,CLOUD_EXECUTION,6.1922309999999925,,0,0,1772009063.5346465
8248,esp11,27.0,387,NORMAL,0.443,CLOUD_EXECUTION,6.997845999990204,,0,0,1772009063.5443127
8249,esp19,28.0,411,NORMAL,0.465,CLOUD_EXECUTION,6.079924999994546,,0,0,1772009063.5530643
8250,esp10,43.0,328,NORMAL,0.536,CLOUD_EXECUTION,6.381678999900942,,0,0,1772009063.5619776
8251,esp16,44.0,307,NORMAL,0.532,CLOUD_EXECUTION,6.25024900000426,,0,0,1772009063.5705798
8252,esp36,32.0,236,NORMAL,0.394,CLOUD_EXECUTION,6.5024309999444085,,0,0,1772009063.5796137
8253,esp17,30.0,273,NORMAL,0.4,CLOUD_EXECUTION,6.084058999931585,,0,0,1772009063.5881567
8254,esp12,36.0,554,WARNING,0.613,FOG_EXECUTION,6.2150999999630585,,0,0,1772009063.5968583
8255,esp21,28.0,279,NORMAL,0.388,CLOUD_EXECUTION,5.705784999918251,,0,0,1772009063.6042273
8256,esp6,35.0,502,WARNING,0.574,CLOUD_EXECUTION,6.202656999903411,,0,0,1772009063.6131608
8257,esp45,35.0,287,NORMAL,0.448,CLOUD_EXECUTION,6.050064999953975,,0,0,1772009063.6218855
8258,esp7,33.0,759,WARNING,0.709,FOG_EXECUTION,5.959684000004017,,0,0,1772009063.6304245
8259,esp18,45.0,353,NORMAL,0.567,CLOUD_EXECUTION,5.819735000045512,,0,0,1772009063.6379683
8260,esp29,29.0,585,WARNING,0.575,CLOUD_EXECUTION,6.141668999930516,,0,0,1772009063.6467159
8261,esp22,35.0,760,WARNING,0.726,FOG_EXECUTION,6.445461999987856,,0,0,1772009063.6556883
8262,esp28,38.0,442,NORMAL,0.563,CLOUD_EXECUTION,5.858630000034282,,0,0,1772009063.663322
8263,esp26,32.0,742,WARNING,0.691,FOG_EXECUTION,6.13306500008548,,0,0,1772009063.6719651
8264,esp24,45.0,504,WARNING,0.656,FOG_EXECUTION,5.999887000029958,,0,0,1772009063.6797152
8265,esp23,37.0,218,NORMAL,0.424,CLOUD_EXECUTION,5.763531000070543,,0,0,1772009063.6872213
8266,esp27,26.0,728,WARNING,0.635,FOG_EXECUTION,6.565422999983639,,0,0,1772009063.6966178
8267,esp41,44.0,329,NORMAL,0.545,CLOUD_EXECUTION,9.435224999947422,,0,0,1772009063.7079918
8268,esp33,45.0,204,NORMAL,0.48,CLOUD_EXECUTION,10.075877999952354,,0,0,1772009063.7208652
8269,esp32,39.0,453,NORMAL,0.578,CLOUD_EXECUTION,9.345193000058316,,0,0,1772009063.7329879
8270,esp31,25.0,412,NORMAL,0.442,CLOUD_EXECUTION,6.617290000008325,,0,0,1772009063.7423742
8271,esp14,29.0,247,NORMAL,0.377,CLOUD_EXECUTION,9.650312999951893,,0,0,1772009063.7548225
8272,esp40,45.0,394,NORMAL,0.591,CLOUD_EXECUTION,9.936999000046853,,0,0,1772009063.7736306
8273,esp13,42.0,604,CRITICAL,0.69,FOG_EXECUTION,7.771981000018968,,0,0,1772009063.7844462
8274,esp34,41.0,484,NORMAL,0.612,FOG_EXECUTION,10.031292999997277,,0,0,1772009063.7979383
8275,esp20,43.0,792,CRITICAL,0.809,FOG_EXECUTION,10.306436000064423,,0,0,1772009063.810368
8276,esp43,32.0,335,NORMAL,0.452,CLOUD_EXECUTION,12.45690400003241,,0,0,1772009063.826899
8277,esp47,25.0,546,WARNING,0.52,CLOUD_EXECUTION,6.762605000062649,,0,0,1772009063.8388314
8278,esp39,26.0,718,WARNING,0.629,FOG_EXECUTION,6.208917999970254,,0,0,1772009063.8479297
8279,esp37,30.0,646,WARNING,0.619,FOG_EXECUTION,5.914610999980141,,0,0,1772009063.85551
8280,esp50,40.0,511,WARNING,0.62,FOG_EXECUTION,5.870074999961616,,0,0,1772009063.863081
8281,esp46,44.0,208,NORMAL,0.474,CLOUD_EXECUTION,6.126813000037146,,0,0,1772009063.8709824
8282,esp35,44.0,523,WARNING,0.659,FOG_EXECUTION,7.029969000086567,,0,0,1772009063.880162
8283,esp25,35.0,277,NORMAL,0.442,CLOUD_EXECUTION,5.774203999976635,,0,0,1772009063.888006
8284,esp48,44.0,206,NORMAL,0.473,CLOUD_EXECUTION,7.161075999988498,,0,0,1772009063.8977497
8285,esp44,35.0,266,NORMAL,0.436,CLOUD_EXECUTION,6.035591999989265,,0,0,1772009063.9061685
8286,esp38,30.0,223,NORMAL,0.371,CLOUD_EXECUTION,5.916974999990998,,0,0,1772009063.9148078
8287,esp30,28.0,584,WARNING,0.567,CLOUD_EXECUTION,5.988576000049761,,0,0,1772009063.923624
8288,esp42,35.0,490,NORMAL,0.567,CLOUD_EXECUTION,6.276251000031152,,0,0,1772009063.9325926
8289,esp49,28.0,224,NORMAL,0.355,CLOUD_EXECUTION,6.036788999949749,,0,0,1772009063.9414787
8290,esp9,38.0,515,WARNING,0.606,FOG_EXECUTION,17.52672899999652,,0,0,1772009064.4679472
8291,esp1,36.0,432,NORMAL,0.541,CLOUD_EXECUTION,14.810871999998199,,0,0,1772009064.4963734
8292,esp2,35.0,326,NORMAL,0.471,CLOUD_EXECUTION,6.129043999976602,,0,0,1772009064.505608
8293,esp4,35.0,276,NORMAL,0.442,CLOUD_EXECUTION,6.048662000011973,,0,0,1772009064.5151222
8294,esp15,42.0,757,CRITICAL,0.78,FOG_EXECUTION,6.593528000053084,,0,0,1772009064.5235715
8295,esp5,39.0,562,WARNING,0.642,FOG_EXECUTION,7.700827000007848,,0,0,1772009064.5336876
8296,esp3,35.0,514,WARNING,0.581,CLOUD_EXECUTION,6.680695000000014,,0,0,1772009064.5421193
8297,esp8,38.0,671,WARNING,0.698,FOG_EXECUTION,6.01388899997346,,0,0,1772009064.5513687
8298,esp11,35.0,632,WARNING,0.651,FOG_EXECUTION,5.9945259999949485,,0,0,1772009064.5592346
8299,esp10,43.0,704,CRITICAL,0.757,FOG_EXECUTION,5.578157999934774,,0,0,1772009064.566366
8300,esp19,35.0,548,WARNING,0.601,FOG_EXECUTION,6.41505999999481,,0,0,1772009064.5752332
8301,esp16,43.0,379,NORMAL,0.566,CLOUD_EXECUTION,5.815572999949836,,0,0,1772009064.582813
8302,esp17,28.0,558,WARNING,0.551,CLOUD_EXECUTION,7.5736210000059145,,0,0,1772009064.5931756
8303,esp36,28.0,216,NORMAL,0.351,CLOUD_EXECUTION,6.194548000053146,,0,0,1772009064.602271
8304,esp12,27.0,401,NORMAL,0.451,CLOUD_EXECUTION,6.213134000063292,,0,0,1772009064.6110775
8305,esp21,29.0,554,WARNING,0.557,CLOUD_EXECUTION,5.9779059999982564,,0,0,1772009064.6196446
8306,esp7,33.0,498,NORMAL,0.556,CLOUD_EXECUTION,7.400970000048801,,0,0,1772009064.6290207
8307,esp6,34.0,767,WARNING,0.722,FOG_EXECUTION,6.081790999928671,,0,0,1772009064.6380298
8308,esp45,31.0,678,WARNING,0.646,FOG_EXECUTION,5.604223000091224,,0,0,1772009064.6452205
8309,esp18,35.0,579,WARNING,0.62,FOG_EXECUTION,5.838573000005454,,0,0,1772009064.6528244
8310,esp22,39.0,217,NORMAL,0.439,CLOUD_EXECUTION,5.795094999939465,,0,0,1772009064.6601837
8311,esp29,29.0,371,NORMAL,0.45,CLOUD_EXECUTION,6.824074000064684,,0,0,1772009064.6691413
8312,esp24,25.0,623,WARNING,0.565,CLOUD_EXECUTION,7.002220000003945,,0,0,1772009064.678723
8313,esp26,28.0,513,WARNING,0.525,CLOUD_EXECUTION,6.326531000013347,,0,0,1772009064.6876452
8314,esp28,42.0,441,NORMAL,0.595,CLOUD_EXECUTION,6.128075999981775,,0,0,1772009064.696704
8315,esp23,28.0,364,NORMAL,0.437,CLOUD_EXECUTION,6.236893000050259,,0,0,1772009064.7069564
8316,esp27,26.0,416,NORMAL,0.452,CLOUD_EXECUTION,6.671573000062381,,0,0,1772009064.7155576
8317,esp41,43.0,261,NORMAL,0.497,CLOUD_EXECUTION,6.1034059999656165,,0,0,1772009064.724371
8318,esp32,41.0,544,WARNING,0.647,FOG_EXECUTION,6.168413999944278,,0,0,1772009064.7335126
8319,esp33,27.0,628,WARNING,0.584,CLOUD_EXECUTION,5.973819000018921,,0,0,1772009064.7412138
8320,esp31,41.0,474,NORMAL,0.606,FOG_EXECUTION,6.112712000003739,,0,0,1772009064.7500532
8321,esp13,30.0,647,WARNING,0.619,FOG_EXECUTION,6.139969999935602,,0,0,1772009064.7585871
8322,esp34,29.0,588,WARNING,0.577,CLOUD_EXECUTION,5.700316999991628,,0,0,1772009064.765932
8323,esp40,27.0,387,NORMAL,0.443,CLOUD_EXECUTION,6.137932000001456,,0,0,1772009064.774613
8324,esp14,29.0,564,WARNING,0.563,CLOUD_EXECUTION,8.838258000082533,,0,0,1772009064.786097
8325,esp43,31.0,768,WARNING,0.698,FOG_EXECUTION,9.622366000030524,,0,0,1772009064.798687
8326,esp20,43.0,566,WARNING,0.676,FOG_EXECUTION,9.004180000033557,,0,0,1772009064.809545
8327,esp47,25.0,599,WARNING,0.551,CLOUD_EXECUTION,9.534900000062407,,0,0,1772009064.8210194
8328,esp39,32.0,435,NORMAL,0.511,CLOUD_EXECUTION,6.164118000015151,,0,0,1772009064.8304195
8329,esp37,37.0,615,WARNING,0.657,FOG_EXECUTION,6.02907999996205,,0,0,1772009064.8389394
8330,esp50,31.0,264,NORMAL,0.403,CLOUD_EXECUTION,6.2480179999511165,,0,0,1772009064.8467605
8331,esp46,28.0,705,WARNING,0.637,FOG_EXECUTION,5.968198000005032,,0,0,1772009064.85511
8332,esp35,32.0,336,NORMAL,0.453,CLOUD_EXECUTION,5.841419000034875,,0,0,1772009064.8625808
8333,esp25,27.0,767,WARNING,0.666,FOG_EXECUTION,6.177847000003567,,0,0,1772009064.8713205
8334,esp48,38.0,752,WARNING,0.745,FOG_EXECUTION,5.7468609999205,,0,0,1772009064.878714
8335,esp44,35.0,713,WARNING,0.698,FOG_EXECUTION,5.541243000038776,,0,0,1772009064.885874
8336,esp30,27.0,396,NORMAL,0.448,CLOUD_EXECUTION,5.7752940000455055,,0,0,1772009064.8933895
8337,esp38,31.0,304,NORMAL,0.426,CLOUD_EXECUTION,6.353613999976915,,0,0,1772009064.9026074
8338,esp42,28.0,227,NORMAL,0.357,CLOUD_EXECUTION,6.568143999970744,,0,0,1772009064.9111826
8339,esp49,42.0,225,NORMAL,0.468,CLOUD_EXECUTION,5.916393999996217,,0,0,1772009064.9198763
8340,esp9,33.0,261,NORMAL,0.417,CLOUD_EXECUTION,25.338759000078426,,0,0,1772009065.4431336
8341,esp2,42.0,249,NORMAL,0.482,CLOUD_EXECUTION,15.797677000023214,,0,0,1772009065.4761033
8342,esp1,37.0,577,WARNING,0.634,FOG_EXECUTION,5.985563999956867,,0,0,1772009065.4851458
8343,esp4,34.0,687,WARNING,0.675,FOG_EXECUTION,5.561021999938021,,0,0,1772009065.4924264
8344,esp15,44.0,702,CRITICAL,0.764,FOG_EXECUTION,6.235480000100324,,0,0,1772009065.5007303
8345,esp5,37.0,615,WARNING,0.657,FOG_EXECUTION,6.207754000001842,,0,0,1772009065.5100493
8346,esp8,35.0,416,NORMAL,0.524,CLOUD_EXECUTION,6.024551999985306,,0,0,1772009065.517776
8347,esp3,28.0,763,WARNING,0.672,FOG_EXECUTION,6.089234000000943,,0,0,1772009065.5262783
8348,esp11,25.0,705,WARNING,0.613,FOG_EXECUTION,5.861750999997639,,0,0,1772009065.533709
8349,esp10,44.0,208,NORMAL,0.474,CLOUD_EXECUTION,5.533470999921519,,0,0,1772009065.5407755
8350,esp19,36.0,706,WARNING,0.702,FOG_EXECUTION,6.484800000066571,,0,0,1772009065.5495982
8351,esp16,36.0,690,WARNING,0.693,FOG_EXECUTION,5.604799000025196,,0,0,1772009065.5568862
8352,esp36,35.0,572,WARNING,0.615,FOG_EXECUTION,5.559031999951003,,0,0,1772009065.56419
8353,esp17,42.0,787,CRITICAL,0.798,FOG_EXECUTION,5.863593999947625,,0,0,1772009065.571814
8354,esp21,33.0,520,WARNING,0.569,CLOUD_EXECUTION,7.006240999999136,,0,0,1772009065.581061
8355,esp12,33.0,582,WARNING,0.605,FOG_EXECUTION,5.894044000001486,,0,0,1772009065.5895536
8356,esp7,37.0,577,WARNING,0.634,FOG_EXECUTION,5.931008000061411,,0,0,1772009065.59714
8357,esp6,36.0,582,WARNING,0.629,FOG_EXECUTION,5.685214999971322,,0,0,1772009065.6044056
8358,esp45,32.0,756,WARNING,0.699,FOG_EXECUTION,5.9144919999880585,,0,0,1772009065.611893
8359,esp18,37.0,547,WARNING,0.617,FOG_EXECUTION,6.050232000006872,,0,0,1772009065.619884
8360,esp22,28.0,626,WARNING,0.591,CLOUD_EXECUTION,6.519072000060078,,0,0,1772009065.6280913
8361,esp29,27.0,266,NORMAL,0.372,CLOUD_EXECUTION,6.0747669999727805,,0,0,1772009065.636619
8362,esp26,37.0,705,WARNING,0.709,FOG_EXECUTION,6.252680000102373,,0,0,1772009065.6456742
8363,esp24,35.0,589,WARNING,0.625,FOG_EXECUTION,5.696429999943575,,0,0,1772009065.6531007
8364,esp28,41.0,255,NORMAL,0.478,CLOUD_EXECUTION,5.9606650000887385,,0,0,1772009065.6606455
8365,esp27,41.0,345,NORMAL,0.53,CLOUD_EXECUTION,6.3049640000372165,,0,0,1772009065.6698232
8366,esp23,39.0,422,NORMAL,0.56,CLOUD_EXECUTION,6.150282000021434,,0,0,1772009065.6789424
8367,esp41,43.0,301,NORMAL,0.521,CLOUD_EXECUTION,6.232641999986299,,0,0,1772009065.6878002
8368,esp31,45.0,635,CRITICAL,0.732,FOG_EXECUTION,6.108463999908054,,0,0,1772009065.6962416
8369,esp33,31.0,229,NORMAL,0.382,CLOUD_EXECUTION,6.564489999959733,,0,0,1772009065.705819
8370,esp32,27.0,617,WARNING,0.578,CLOUD_EXECUTION,6.383588000062446,,0,0,1772009065.714787
8371,esp13,28.0,527,WARNING,0.533,CLOUD_EXECUTION,6.0678809999217265,,0,0,1772009065.7236583
8372,esp40,31.0,487,NORMAL,0.534,CLOUD_EXECUTION,6.666942000038034,,0,0,1772009065.732339
8373,esp34,41.0,538,WARNING,0.644,FOG_EXECUTION,6.338283999980376,,0,0,1772009065.742703
8374,esp20,26.0,567,WARNING,0.541,CLOUD_EXECUTION,5.93818699996973,,0,0,1772009065.7502615
